T001,1188,4.14496
T001,1190,4.17543
T001,1192,4.20988
T001,1194,4.25497
T001,1196,4.31025
T001,1198,4.36669
T001,1200,4.41897
T001,1202,4.45643
T001,1204,4.47978
T001,1206,4.48372
T001,1208,4.47745
T001,1210,4.45559
T001,1212,4.41707
T001,1214,4.35596
T001,1216,4.27287
T001,1218,4.1652
T001,1220,4.04886
T001,1222,3.92374
T001,1224,3.80208
T001,1226,3.69318
T001,1228,3.59045
T001,1230,3.49969
T001,1232,3.41725
T001,1234,3.34019
T001,1236,3.27171
T001,1238,3.20749
T001,1240,3.14784
T001,1242,3.09457
T001,1244,3.04396
T001,1246,2.9987
T001,1248,2.95794
T002,600,3.29773
T002,602,3.29764
T002,604,3.29745
T002,606,3.30114
T002,608,3.3126
T002,610,3.3211
T002,612,3.32927
T002,614,3.34176
T002,616,3.34129
T002,618,3.34944
T002,620,3.35492
T002,622,3.35993
T002,624,3.36067
T002,626,3.3593
T002,628,3.35452
T002,630,3.35395
T002,632,3.35116
T002,634,3.35011
T002,636,3.34349
T002,638,3.34162
T002,640,3.34156
T002,642,3.3413
T002,644,3.33865
T002,646,3.33915
T002,648,3.33878
T002,650,3.34173
T002,652,3.3449
T002,654,3.34402
T002,656,3.34575
T002,658,3.34819
T002,660,3.35338
T002,662,3.35905
T002,664,3.36465
T002,666,3.37193
T002,668,3.38061
T002,670,3.38967
T002,672,3.40224
T002,674,3.41531
T002,676,3.42681
T002,678,3.44151
T002,680,3.45401
T002,682,3.46576
T002,684,3.47904
T002,686,3.49262
T002,688,3.50871
T002,690,3.52756
T002,692,3.54654
T002,694,3.57312
T002,696,3.59655
T002,698,3.62132
T002,700,3.64495
T002,702,3.66463
T002,704,3.68391
T002,706,3.69657
T002,708,3.70702
T002,710,3.70943
T002,712,3.70858
T002,714,3.70861
T002,716,3.70408
T002,718,3.69854
T002,720,3.68882
T002,722,3.68004
T002,724,3.6688
T002,726,3.65294
T002,728,3.64048
T002,730,3.62491
T002,732,3.60926
T002,734,3.59741
T002,736,3.58202
T002,738,3.56887
T002,740,3.56019
T002,742,3.55103
T002,744,3.53966
T002,746,3.53142
T002,748,3.52509
T002,750,3.51962
T002,752,3.51361
T002,754,3.50977
T002,756,3.50563
T002,758,3.50226
T002,760,3.49873
T002,762,3.49688
T002,764,3.49398
T002,766,3.49302
T002,768,3.49194
T002,770,3.49318
T002,772,3.49083
T002,774,3.49197
T002,776,3.49337
T002,778,3.49695
T002,780,3.50176
T002,782,3.50597
T002,784,3.5112
T002,786,3.51625
T002,788,3.5211
T002,790,3.52611
T002,792,3.53088
T002,794,3.53577
T002,796,3.5423
T002,798,3.54899
T002,800,3.55246
T002,802,3.55746
T002,804,3.56249
T002,806,3.5673
T002,808,3.57336
T002,810,3.5796
T002,812,3.58456
T002,814,3.59015
T002,816,3.59655
T002,818,3.60291
T002,820,3.60887
T002,822,3.615
T002,824,3.62125
T002,826,3.62858
T002,828,3.63297
T002,830,3.63884
T002,832,3.64388
T002,834,3.64944
T002,836,3.65474
T002,838,3.65982
T002,840,3.66335
T002,842,3.66799
T002,844,3.6729
T002,846,3.67835
T002,848,3.68322
T002,850,3.68811
T002,852,3.69392
T002,854,3.70087
T002,856,3.70708
T002,858,3.7137
T002,860,3.72081
T002,862,3.72834
T002,864,3.73426
T002,866,3.73895
T002,868,3.74246
T002,870,3.74572
T002,872,3.74785
T002,874,3.74956
T002,876,3.75065
T002,878,3.75115
T002,880,3.75205
T002,882,3.75229
T002,884,3.75301
T002,886,3.75351
T002,888,3.75461
T002,890,3.75547
T002,892,3.75548
T002,894,3.75676
T002,896,3.75671
T002,898,3.75686
T002,900,3.75791
T002,902,3.75958
T002,904,3.76299
T002,906,3.7657
T002,908,3.76946
T002,910,3.7743
T002,912,3.77945
T002,914,3.78439
T002,916,3.78874
T002,918,3.79175
T002,920,3.79327
T002,922,3.7915
T002,924,3.78651
T002,926,3.77725
T002,928,3.76375
T002,930,3.74487
T002,932,3.72098
T002,934,3.69377
T002,936,3.66243
T002,938,3.62978
T002,940,3.59763
T002,942,3.56525
T002,944,3.53505
T002,946,3.50633
T002,948,3.47824
T002,950,3.4521
T002,952,3.42666
T002,954,3.40239
T002,956,3.38037
T002,958,3.35974
T002,960,3.34111
T002,962,3.32502
T002,964,3.30998
T002,966,3.29638
T002,968,3.28371
T002,970,3.27164
T002,972,3.26068
T002,974,3.2504
T002,976,3.24106
T002,978,3.23292
T002,980,3.22576
T002,982,3.2195
T002,984,3.21422
T002,986,3.20941
T002,988,3.20521
T002,990,3.20137
T002,992,3.19788
T002,994,3.1948
T002,996,3.19192
T002,998,3.1891
T002,1000,3.18641
T002,1002,3.18352
T002,1004,3.18063
T002,1006,3.17768
T002,1008,3.17443
T002,1010,3.17084
T002,1012,3.16656
T002,1014,3.16111
T002,1016,3.15442
T002,1018,3.14649
T002,1020,3.13759
T002,1022,3.12872
T002,1024,3.11982
T002,1026,3.11136
T002,1028,3.10365
T002,1030,3.096
T002,1032,3.08864
T002,1034,3.08116
T002,1036,3.07314
T002,1038,3.0647
T002,1040,3.05531
T002,1042,3.0448
T002,1044,3.03355
T002,1046,3.02072
T002,1048,3.00703
T002,1050,2.99281
T002,1052,2.9777
T002,1054,2.96257
T002,1056,2.94734
T002,1058,2.93189
T002,1060,2.91702
T002,1062,2.90212
T002,1064,2.8876
T002,1066,2.87397
T002,1068,2.86037
T002,1070,2.84738
T002,1072,2.835
T002,1074,2.82252
T002,1076,2.81062
T002,1078,2.7987
T002,1080,2.78662
T002,1082,2.77506
T002,1084,2.76339
T002,1086,2.75208
T002,1088,2.74166
T002,1090,2.73155
T002,1092,2.72251
T002,1094,2.71446
T002,1096,2.7075
T002,1098,2.70221
T002,1100,2.69876
T002,1102,2.69851
T002,1104,2.69994
T002,1106,2.70345
T002,1108,2.70951
T002,1110,2.72016
T002,1112,2.7352
T002,1114,2.75834
T002,1116,2.78942
T002,1118,2.82983
T002,1120,2.88026
T002,1122,2.93852
T002,1124,3.00172
T002,1126,3.06707
T002,1128,3.12717
T002,1130,3.18227
T002,1132,3.22963
T002,1134,3.26778
T002,1136,3.30107
T002,1138,3.33138
T002,1140,3.35925
T002,1142,3.38593
T002,1144,3.40831
T002,1146,3.42704
T002,1148,3.44266
T002,1150,3.45742
T002,1152,3.47571
T002,1154,3.49943
T002,1156,3.53049
T002,1158,3.56862
T002,1160,3.60981
T002,1162,3.65189
T002,1164,3.694
T002,1166,3.73232
T002,1168,3.76788
T002,1170,3.80131
T002,1172,3.83399
T002,1174,3.87207
T002,1176,3.91693
T002,1178,3.96982
T002,1180,4.03102
T002,1182,4.09226
T002,1184,4.14828
T002,1186,4.19307
T002,1188,4.22588
T002,1190,4.2559
T002,1192,4.2907
T002,1194,4.33535
T002,1196,4.39056
T002,1198,4.44686
T002,1200,4.4991
T002,1202,4.53662
T002,1204,4.55836
T002,1206,4.56392
T002,1208,4.55727
T002,1210,4.53465
T002,1212,4.49505
T002,1214,4.43254
T002,1216,4.34832
T002,1218,4.23968
T002,1220,4.12266
T002,1222,3.99721
T002,1224,3.87433
T002,1226,3.76383
T002,1228,3.6592
T002,1230,3.56697
T002,1232,3.48339
T002,1234,3.405
T002,1236,3.33505
T002,1238,3.2693
T002,1240,3.20823
T002,1242,3.15378
T002,1244,3.10206
T002,1246,3.05571
T002,1248,3.01391
T003,600,3.30906
T003,602,3.30675
T003,604,3.3115
T003,606,3.31859
T003,608,3.32855
T003,610,3.33675
T003,612,3.34682
T003,614,3.35736
T003,616,3.36218
T003,618,3.36826
T003,620,3.36761
T003,622,3.36909
T003,624,3.37387
T003,626,3.3736
T003,628,3.36961
T003,630,3.3667
T003,632,3.36513
T003,634,3.36273
T003,636,3.36381
T003,638,3.35778
T003,640,3.35681
T003,642,3.35626
T003,644,3.3582
T003,646,3.35514
T003,648,3.35645
T003,650,3.35684
T003,652,3.35812
T003,654,3.36332
T003,656,3.36734
T003,658,3.37125
T003,660,3.3767
T003,662,3.38079
T003,664,3.38768
T003,666,3.3956
T003,668,3.40402
T003,670,3.41475
T003,672,3.42575
T003,674,3.43687
T003,676,3.44985
T003,678,3.46295
T003,680,3.4771
T003,682,3.49052
T003,684,3.50341
T003,686,3.51885
T003,688,3.53681
T003,690,3.55929
T003,692,3.58054
T003,694,3.60542
T003,696,3.63434
T003,698,3.66569
T003,700,3.68913
T003,702,3.7148
T003,704,3.73345
T003,706,3.74851
T003,708,3.76215
T003,710,3.77241
T003,712,3.77765
T003,714,3.77929
T003,716,3.77808
T003,718,3.77387
T003,720,3.76665
T003,722,3.75553
T003,724,3.74598
T003,726,3.73679
T003,728,3.72151
T003,730,3.7098
T003,732,3.69357
T003,734,3.67826
T003,736,3.66605
T003,738,3.65221
T003,740,3.64232
T003,742,3.63423
T003,744,3.62268
T003,746,3.6121
T003,748,3.60675
T003,750,3.60106
T003,752,3.59656
T003,754,3.59114
T003,756,3.58754
T003,758,3.58504
T003,760,3.58214
T003,762,3.57975
T003,764,3.57862
T003,766,3.57579
T003,768,3.57466
T003,770,3.57684
T003,772,3.57464
T003,774,3.57521
T003,776,3.57761
T003,778,3.58129
T003,780,3.58651
T003,782,3.5905
T003,784,3.59527
T003,786,3.60067
T003,788,3.60628
T003,790,3.61098
T003,792,3.61601
T003,794,3.62039
T003,796,3.6266
T003,798,3.63342
T003,800,3.63583
T003,802,3.64069
T003,804,3.64515
T003,806,3.65023
T003,808,3.65578
T003,810,3.661
T003,812,3.6656
T003,814,3.67047
T003,816,3.67649
T003,818,3.68306
T003,820,3.68882
T003,822,3.69593
T003,824,3.70207
T003,826,3.7094
T003,828,3.71388
T003,830,3.71931
T003,832,3.72484
T003,834,3.73024
T003,836,3.73568
T003,838,3.73975
T003,840,3.7437
T003,842,3.74886
T003,844,3.75443
T003,846,3.75948
T003,848,3.76545
T003,850,3.77059
T003,852,3.77665
T003,854,3.78256
T003,856,3.78939
T003,858,3.79594
T003,860,3.80263
T003,862,3.8097
T003,864,3.81554
T003,866,3.81946
T003,868,3.82381
T003,870,3.82748
T003,872,3.82878
T003,874,3.82972
T003,876,3.83047
T003,878,3.83129
T003,880,3.83137
T003,882,3.83109
T003,884,3.83087
T003,886,3.83047
T003,888,3.8304
T003,890,3.83089
T003,892,3.8304
T003,894,3.83052
T003,896,3.82987
T003,898,3.82909
T003,900,3.82987
T003,902,3.83022
T003,904,3.83181
T003,906,3.83417
T003,908,3.83735
T003,910,3.84091
T003,912,3.84524
T003,914,3.84917
T003,916,3.85265
T003,918,3.85462
T003,920,3.85501
T003,922,3.85304
T003,924,3.84764
T003,926,3.83808
T003,928,3.82453
T003,930,3.80587
T003,932,3.78272
T003,934,3.75625
T003,936,3.72567
T003,938,3.69392
T003,940,3.66274
T003,942,3.63156
T003,944,3.60197
T003,946,3.5738
T003,948,3.54634
T003,950,3.52037
T003,952,3.49502
T003,954,3.4707
T003,956,3.44851
T003,958,3.42758
T003,960,3.40858
T003,962,3.39202
T003,964,3.3764
T003,966,3.36217
T003,968,3.34892
T003,970,3.33606
T003,972,3.32442
T003,974,3.31342
T003,976,3.30323
T003,978,3.29428
T003,980,3.28611
T003,982,3.27885
T003,984,3.27256
T003,986,3.26663
T003,988,3.26133
T003,990,3.2564
T003,992,3.25181
T003,994,3.24764
T003,996,3.24363
T003,998,3.23969
T003,1000,3.23588
T003,1002,3.23196
T003,1004,3.22795
T003,1006,3.22395
T003,1008,3.21964
T003,1010,3.21505
T003,1012,3.20988
T003,1014,3.20351
T003,1016,3.19603
T003,1018,3.18741
T003,1020,3.17783
T003,1022,3.16833
T003,1024,3.1588
T003,1026,3.14972
T003,1028,3.14139
T003,1030,3.13305
T003,1032,3.12502
T003,1034,3.11689
T003,1036,3.10821
T003,1038,3.09919
T003,1040,3.08928
T003,1042,3.07826
T003,1044,3.06663
T003,1046,3.05342
T003,1048,3.03946
T003,1050,3.02502
T003,1052,3.00968
T003,1054,2.99437
T003,1056,2.97903
T003,1058,2.96337
T003,1060,2.94832
T003,1062,2.93326
T003,1064,2.91855
T003,1066,2.90467
T003,1068,2.89079
T003,1070,2.87748
T003,1072,2.86478
T003,1074,2.85197
T003,1076,2.83964
T003,1078,2.82731
T003,1080,2.81497
T003,1082,2.80304
T003,1084,2.791
T003,1086,2.77933
T003,1088,2.76847
T003,1090,2.75791
T003,1092,2.74836
T003,1094,2.73981
T003,1096,2.73225
T003,1098,2.72629
T003,1100,2.72155
T003,1102,2.72045
T003,1104,2.72094
T003,1106,2.72341
T003,1108,2.7282
T003,1110,2.73756
T003,1112,2.75116
T003,1114,2.77255
T003,1116,2.80163
T003,1118,2.83955
T003,1120,2.88699
T003,1122,2.94181
T003,1124,3.00128
T003,1126,3.0627
T003,1128,3.11916
T003,1130,3.17076
T003,1132,3.21501
T003,1134,3.25068
T003,1136,3.28174
T003,1138,3.31004
T003,1140,3.33597
T003,1142,3.36084
T003,1144,3.38159
T003,1146,3.3989
T003,1148,3.41335
T003,1150,3.42696
T003,1152,3.44406
T003,1154,3.46649
T003,1156,3.49568
T003,1158,3.53166
T003,1160,3.57054
T003,1162,3.61021
T003,1164,3.64988
T003,1166,3.68599
T003,1168,3.71949
T003,1170,3.75099
T003,1172,3.78196
T003,1174,3.81808
T003,1176,3.8609
T003,1178,3.91145
T003,1180,3.96963
T003,1182,4.02786
T003,1184,4.08113
T003,1186,4.12361
T003,1188,4.15521
T003,1190,4.18403
T003,1192,4.21762
T003,1194,4.26096
T003,1196,4.31424
T003,1198,4.3694
T003,1200,4.41912
T003,1202,4.45513
T003,1204,4.47619
T003,1206,4.48069
T003,1208,4.47324
T003,1210,4.45137
T003,1212,4.41272
T003,1214,4.35249
T003,1216,4.27132
T003,1218,4.1667
T003,1220,4.05364
T003,1222,3.93183
T003,1224,3.81334
T003,1226,3.70711
T003,1228,3.60655
T003,1230,3.51773
T003,1232,3.43724
T003,1234,3.36183
T003,1236,3.29469
T003,1238,3.23158
T003,1240,3.17298
T003,1242,3.12064
T003,1244,3.07093
T003,1246,3.02639
T003,1248,2.98622
T004,600,3.21821
T004,602,3.21233
T004,604,3.21379
T004,606,3.22276
T004,608,3.23002
T004,610,3.23915
T004,612,3.24788
T004,614,3.25652
T004,616,3.26485
T004,618,3.27092
T004,620,3.27575
T004,622,3.28294
T004,624,3.28677
T004,626,3.28017
T004,628,3.27473
T004,630,3.27538
T004,632,3.27542
T004,634,3.27766
T004,636,3.27353
T004,638,3.27105
T004,640,3.26848
T004,642,3.26133
T004,644,3.26524
T004,646,3.26733
T004,648,3.26673
T004,650,3.26785
T004,652,3.26679
T004,654,3.26723
T004,656,3.27268
T004,658,3.27725
T004,660,3.28301
T004,662,3.28887
T004,664,3.29457
T004,666,3.30174
T004,668,3.3116
T004,670,3.32027
T004,672,3.32987
T004,674,3.34126
T004,676,3.3544
T004,678,3.37026
T004,680,3.38396
T004,682,3.39717
T004,684,3.41221
T004,686,3.42797
T004,688,3.44658
T004,690,3.46511
T004,692,3.48188
T004,694,3.5111
T004,696,3.54096
T004,698,3.56776
T004,700,3.59504
T004,702,3.6155
T004,704,3.6317
T004,706,3.64639
T004,708,3.65717
T004,710,3.66278
T004,712,3.67031
T004,714,3.67398
T004,716,3.6718
T004,718,3.66122
T004,720,3.65708
T004,722,3.64008
T004,724,3.63469
T004,726,3.62164
T004,728,3.60758
T004,730,3.5946
T004,732,3.58246
T004,734,3.56802
T004,736,3.55263
T004,738,3.54096
T004,740,3.53494
T004,742,3.52314
T004,744,3.51245
T004,746,3.50601
T004,748,3.49857
T004,750,3.49049
T004,752,3.48723
T004,754,3.4802
T004,756,3.47827
T004,758,3.47594
T004,760,3.47303
T004,762,3.47161
T004,764,3.46574
T004,766,3.46739
T004,768,3.46724
T004,770,3.467
T004,772,3.46616
T004,774,3.46829
T004,776,3.46936
T004,778,3.47209
T004,780,3.47559
T004,782,3.48224
T004,784,3.48397
T004,786,3.48844
T004,788,3.49468
T004,790,3.49929
T004,792,3.50432
T004,794,3.50918
T004,796,3.51438
T004,798,3.51994
T004,800,3.52339
T004,802,3.52789
T004,804,3.53317
T004,806,3.53751
T004,808,3.54259
T004,810,3.5477
T004,812,3.55264
T004,814,3.55789
T004,816,3.56328
T004,818,3.56852
T004,820,3.57355
T004,822,3.57909
T004,824,3.58505
T004,826,3.59239
T004,828,3.59639
T004,830,3.60214
T004,832,3.60721
T004,834,3.61242
T004,836,3.61842
T004,838,3.62447
T004,840,3.62906
T004,842,3.63398
T004,844,3.63942
T004,846,3.64531
T004,848,3.64927
T004,850,3.65331
T004,852,3.6596
T004,854,3.66609
T004,856,3.67195
T004,858,3.67784
T004,860,3.68368
T004,862,3.69054
T004,864,3.69547
T004,866,3.70027
T004,868,3.7036
T004,870,3.70663
T004,872,3.70886
T004,874,3.71017
T004,876,3.70998
T004,878,3.71032
T004,880,3.70975
T004,882,3.71028
T004,884,3.7088
T004,886,3.70896
T004,888,3.7092
T004,890,3.70956
T004,892,3.70871
T004,894,3.70797
T004,896,3.708
T004,898,3.7071
T004,900,3.70742
T004,902,3.70767
T004,904,3.70855
T004,906,3.71104
T004,908,3.71317
T004,910,3.71663
T004,912,3.71947
T004,914,3.72388
T004,916,3.72659
T004,918,3.728
T004,920,3.7285
T004,922,3.72608
T004,924,3.721
T004,926,3.71173
T004,928,3.69837
T004,930,3.68077
T004,932,3.65843
T004,934,3.63304
T004,936,3.60406
T004,938,3.57363
T004,940,3.54388
T004,942,3.51371
T004,944,3.48545
T004,946,3.45847
T004,948,3.43203
T004,950,3.4073
T004,952,3.38309
T004,954,3.36013
T004,956,3.33905
T004,958,3.31912
T004,960,3.301
T004,962,3.28506
T004,964,3.27005
T004,966,3.25634
T004,968,3.24351
T004,970,3.23118
T004,972,3.21985
T004,974,3.20913
T004,976,3.1993
T004,978,3.19062
T004,980,3.18272
T004,982,3.17562
T004,984,3.1695
T004,986,3.16368
T004,988,3.15847
T004,990,3.15365
T004,992,3.14908
T004,994,3.14495
T004,996,3.14097
T004,998,3.13706
T004,1000,3.13333
T004,1002,3.12945
T004,1004,3.12545
T004,1006,3.1215
T004,1008,3.11723
T004,1010,3.11272
T004,1012,3.10765
T004,1014,3.10153
T004,1016,3.09438
T004,1018,3.08614
T004,1020,3.07697
T004,1022,3.06785
T004,1024,3.05869
T004,1026,3.04999
T004,1028,3.04193
T004,1030,3.0339
T004,1032,3.02617
T004,1034,3.01832
T004,1036,3.01
T004,1038,3.00138
T004,1040,2.99185
T004,1042,2.98137
T004,1044,2.97026
T004,1046,2.95766
T004,1048,2.94433
T004,1050,2.93057
T004,1052,2.91591
T004,1054,2.90135
T004,1056,2.88665
T004,1058,2.87173
T004,1060,2.85737
T004,1062,2.84299
T004,1064,2.82892
T004,1066,2.81569
T004,1068,2.80246
T004,1070,2.78975
T004,1072,2.77765
T004,1074,2.76542
T004,1076,2.75364
T004,1078,2.7419
T004,1080,2.73004
T004,1082,2.71865
T004,1084,2.70718
T004,1086,2.69602
T004,1088,2.68568
T004,1090,2.67561
T004,1092,2.66651
T004,1094,2.65837
T004,1096,2.65113
T004,1098,2.6454
T004,1100,2.6407
T004,1102,2.63956
T004,1104,2.63994
T004,1106,2.64221
T004,1108,2.64674
T004,1110,2.6556
T004,1112,2.66851
T004,1114,2.68885
T004,1116,2.7165
T004,1118,2.75272
T004,1120,2.79788
T004,1122,2.85005
T004,1124,2.90653
T004,1126,2.96469
T004,1128,3.01811
T004,1130,3.06687
T004,1132,3.10869
T004,1134,3.14237
T004,1136,3.17166
T004,1138,3.19841
T004,1140,3.22299
T004,1142,3.24644
T004,1144,3.2659
T004,1146,3.28222
T004,1148,3.29587
T004,1150,3.3088
T004,1152,3.32521
T004,1154,3.34688
T004,1156,3.37528
T004,1158,3.40991
T004,1160,3.4471
T004,1162,3.48477
T004,1164,3.52232
T004,1166,3.5564
T004,1168,3.58801
T004,1170,3.61785
T004,1172,3.64737
T004,1174,3.68212
T004,1176,3.72354
T004,1178,3.77246
T004,1180,3.82874
T004,1182,3.88468
T004,1184,3.93544
T004,1186,3.97601
T004,1188,4.00601
T004,1190,4.03426
T004,1192,4.06723
T004,1194,4.10986
T004,1196,4.16192
T004,1198,4.21608
T004,1200,4.26498
T004,1202,4.3011
T004,1204,4.3215
T004,1206,4.32688
T004,1208,4.32005
T004,1210,4.29772
T004,1212,4.25933
T004,1214,4.20066
T004,1216,4.12178
T004,1218,4.01987
T004,1220,3.90824
T004,1222,3.79019
T004,1224,3.67645
T004,1226,3.57491
T004,1228,3.47879
T004,1230,3.39379
T004,1232,3.3169
T004,1234,3.24531
T004,1236,3.18181
T004,1238,3.122
T004,1240,3.06636
T004,1242,3.0167
T004,1244,2.96951
T004,1246,2.92728
T004,1248,2.88922
T005,600,3.23531
T005,602,3.2333
T005,604,3.23519
T005,606,3.24567
T005,608,3.2525
T005,610,3.26385
T005,612,3.26978
T005,614,3.28107
T005,616,3.28788
T005,618,3.29165
T005,620,3.29219
T005,622,3.29462
T005,624,3.29948
T005,626,3.30198
T005,628,3.29327
T005,630,3.2881
T005,632,3.28909
T005,634,3.2896
T005,636,3.29123
T005,638,3.28421
T005,640,3.2855
T005,642,3.27855
T005,644,3.27402
T005,646,3.27956
T005,648,3.2802
T005,650,3.27931
T005,652,3.28056
T005,654,3.27947
T005,656,3.2811
T005,658,3.28565
T005,660,3.29107
T005,662,3.29684
T005,664,3.30291
T005,666,3.30891
T005,668,3.3178
T005,670,3.32558
T005,672,3.33464
T005,674,3.34555
T005,676,3.35941
T005,678,3.37317
T005,680,3.38582
T005,682,3.39735
T005,684,3.40969
T005,686,3.42349
T005,688,3.43912
T005,690,3.45734
T005,692,3.47443
T005,694,3.49009
T005,696,3.51874
T005,698,3.54516
T005,700,3.56207
